id,key,value,type 
2158659685,name,location of old tea shop,regular
2158659685,access,no,regular
2158661709,name,IITM-RP Food Court,regular
2158661709,layer,0,regular
2158661709,amenity,food_court,regular
2164168433,barrier,gate,regular
2164168455,barrier,gate,regular
2164168461,traffic_calming,hump,regular
2164168466,traffic_calming,hump,regular
2164168467,traffic_calming,hump,regular
2164168475,traffic_calming,hump,regular
2164199632,name,Tata Book House,regular
2164199632,shop,books,regular
2164199632,level,1,regular
2164208475,name,Gas Agency,regular
2164208475,shop,kitchen,regular
2164208478,shop,dry_cleaning,regular
2164212320,name,Gurunath PhotoCopy,regular
2164212320,shop,copyshop,regular
2164212321,name,Gurunath Shop,regular
2164212321,shop,stationery,regular
2164212322,shop,hairdresser,regular
2168356804,traffic_calming,hump,regular
2168356844,highway,traffic_signals,regular
2168356844,crossing,uncontrolled,regular
2168591057,foot,yes,regular
2168591057,barrier,gate,regular
2168591057,bicycle,no,regular
2188608012,name,Mundakanniamman Koil,regular
2188608012,network,MRTS,regular
2188608012,railway,station,regular
2188608012,operator,Southern Railways,regular
2196298620,barrier,gate,regular
2196313615,access,no,regular
2196313615,barrier,gate,regular
2196313744,access,customers,regular
2196313744,barrier,gate,regular
2197121359,shop,alcohol,regular
2197202960,highway,traffic_signals,regular
2197614476,railway,buffer_stop,regular
2197614485,railway,buffer_stop,regular
2197821074,barrier,gate,regular
2198081147,railway,buffer_stop,regular
2198081150,railway,buffer_stop,regular
2198081153,amenity,taxi,regular
2198081162,railway,buffer_stop,regular
2198081176,railway,buffer_stop,regular
2205790817,name,Shankeshwara Apartments,regular
2205790817,street,Kalathiyappan Street,addr
2205790817,housenumber,16,addr
2211491442,ref,600020,regular
2211491442,name,Adyar Post Office,regular
2211491442,amenity,post_office,regular
2211498404,building,yes,regular
2211498404,street,Sathyanarayana Avenue,addr
2211498404,housenumber,8B,addr
2211501892,building,residential,regular
2211501892,street,Pasumpon Muthuramalingar Thever Salai,addr
2211501892,housenumber,131,addr
2212506166,traffic_calming,bump,regular
2212619101,name,Westin,regular
2212619101,tourism,hotel,regular
2216438093,highway,traffic_signals,regular
2216438096,highway,traffic_signals,regular
2218064760,name,Zam Bazaar,regular
2218064760,place,neighbourhood,regular
2218345692,name,Karpagam Avenue,regular
2218345692,place,neighbourhood,regular
2239237792,name,West Saidapet,regular
2239237792,highway,bus_stop,regular
2239237792,ta,மேற்கு சைதாப்பேட்டை,name
2239237864,name,Temple Tower,regular
2239237864,entrance,main,regular
2241055785,name,Guindy,regular
2241055785,highway,bus_stop,regular
2241055785,ta,கிண்டி,name
2241055790,name,West Mambalam,regular
2241055790,place,suburb,regular
2241055790,ta,மேற்கு மாம்பலம்,name
2241055929,railway,station,regular
2241062497,amenity,place_of_worship,regular
2241062497,religion,hindu,regular
2241072260,highway,bus_stop,regular
2241832803,name,Chintadripet,regular
2241832803,highway,bus_stop,regular
2241832803,ta,சிந்தாதிரிப்பேட்டை,name
2241833132,barrier,gate,regular
2245351858,highway,bus_stop,regular
2245355889,name,Computer Centre,regular
2245355889,amenity,university,regular
2245355892,name,Environmental and Water Resources Engineering,regular
2245355892,building,university,regular
2245513273,name,IIT Madras Stadium,regular
2245513273,landuse,recreation_ground,regular
2245519217,fee,no,regular
2245519217,access,yes,regular
2245519217,amenity,parking,regular
2245521278,name,IIT Madras Swimming Pool,regular
2245521278,leisure,swimming_pool,regular
2245534506,name,Jamuna,regular
2245534506,tourism,hostel,regular
2245534520,name,Alakananda,regular
2245534520,tourism,hostel,regular
2245537715,name,Godavari,regular
2245537715,tourism,hostel,regular
2245537716,name,Saraswati,regular
2245537716,tourism,hostel,regular
2245537717,tourism,hostel,regular
2245537718,name,Tapti,regular
2245537718,tourism,hostel,regular
2245537719,name,Bramhaputra,regular
2245537719,tourism,hostel,regular
2245537720,name,Krishna,regular
2245537720,tourism,hostel,regular
2245539139,name,Ganga,regular
2245539139,tourism,hostel,regular
2245539829,name,Cauvery,regular
2245539829,tourism,hostel,regular
2245542415,name,Mandakini,regular
2245542415,tourism,hostel,regular
2253361647,name,Dr. Janardhanan Multispeciality Dental Clinic,regular
2253361647,amenity,hospital,regular
2253368679,name,Ambhika Medicals,regular
2253368679,amenity,pharmacy,regular
2253373896,name,DGM Opticals,regular
2253373896,building,yes,regular
2253401707,amenity,atm,regular
2253401707,operator,Bank of India,regular
2269384782,ref,BBQ:4,regular
2269384782,public_transport,stop_position,regular
2270331348,name,Panagal Park,regular
2270331348,place,neighbourhood,regular
2270331348,ta,பனகல் பூங்கா,name
2270504117,name,Ganga Enclave,regular
2270504117,place,locality,regular
2270545837,amenity,library,regular
2271085296,highway,bus_stop,regular
2271478018,public_transport,platform,regular
2271478024,public_transport,platform,regular
2271478031,public_transport,platform,regular
2271478038,public_transport,platform,regular
2271478046,public_transport,platform,regular
2271478054,public_transport,platform,regular
2271504120,building,yes,regular
2272694908,railway,buffer_stop,regular
2272877338,ref,MAS,regular
2272877338,public_transport,stop_position,regular
2274387931,name,adyar BS,regular
2274387931,bench,no,regular
2274387931,highway,bus_stop,regular
2274387931,shelter,no,regular
2274387931,tactile_paving,yes,regular
2275098866,name,Hypertrix Infolabs Private Limited,regular
2275098866,alt_name,Hypertrix Infolabs Private Limited,regular
2275098866,building,yes,regular
2275098866,int_name,Hypertrix Infolabs Private Limited,regular
2275098866,old_name,Hypertrix Infolabs Private Limited,regular
2275098866,street,Defence Officers Colony Nandambakkam Extension Guindy,addr
2275098866,postcode,600032,addr
2275098866,housenumber,"24, (Old No 26)",addr
2286544356,name,BPCL Chennai Territory Office,regular
2286544356,building,office,regular
2296723532,amenity,atm,regular
2296723532,operator,Karur Vysya Bank ATM,regular
2296723544,amenity,atm,regular
2296723544,operator,HDFC Bank ATM,regular
2296723598,amenity,atm,regular
2296723598,operator,State Bank Of India ATM,regular
2296723960,amenity,atm,regular
2296723960,operator,Axis Bank ATM,regular
2296724880,amenity,bank,regular
2296724880,atm,yes,regular
2296724880,brand,ICICI,regular
2296724880,wikidata,Q1653258,brand
2296724880,name,ICICI Bank,regular
2296724880,en,ICICI Bank,name
2296724880,short_name,ICICI,regular
2296724880,website,https://www.icicibank.com,regular
2296724880,wikidata,Q1653258,regular
2296724880,wikipedia,en:ICICI Bank,regular
2296728885,name,Chintadripet Fish Market,regular
2296728885,shop,fishmonger,regular
2296730807,name,Chintadripet Market,regular
2296730807,amenity,marketplace,regular
2296731083,name,Murudi's Hotel,regular
2296731083,amenity,restaurant,regular
2296731083,cuisine,vegetarian,regular
2296731083,vegetarian,only,diet
2296731456,name,Dr Venugopals' Sundaram Clini,regular
2296731456,amenity,hospital,regular
2296731781,name,Dr Kabir's Clinic,regular
2296731781,amenity,hospital,regular
2296732187,name,Dr Sridhars'Clinic,regular
2296732187,amenity,hospital,regular
2296732709,name,Sivan Koil,regular
2296732709,amenity,place_of_worship,regular
2296732709,religion,hindu,regular
2296733064,name,Vinayagar Koil,regular
2296733064,amenity,place_of_worship,regular
2296733064,religion,hindu,regular
2296733463,name,Alamelu Mangai thayarammal Montessori School,regular
2296733463,amenity,kindergarten,regular
2296733697,name,Dhanakoti Middle School,regular
2296733697,amenity,school,regular
2296734281,name,Kalyanam Girls High School,regular
2296734281,amenity,school,regular
2296735136,name,Kalyanam Girls Higher Secondary School,regular
2296735136,amenity,school,regular
2296736065,name,Chintadripet Boys Higher Secondary School,regular
2296736065,amenity,school,regular
2296737988,amenity,library,regular
2296738343,amenity,library,regular
2296739472,name,Corporation School - Chintadripet,regular
2296739472,amenity,school,regular
2296744654,name,Chintadripet Middle School,regular
2296744654,amenity,school,regular
2296745323,name,RBCC Middle School,regular
2296745323,amenity,school,regular
2296746909,ref,600002,regular
2296746909,name,Chintadripet Post Office,regular
2296746909,amenity,post_office,regular
2296746909,operator,India Post,regular
2296749204,leisure,playground,regular
2296751329,leisure,playground,regular
2296751330,leisure,playground,regular
2320746888,name,Thiruvanmiyur Post Office,regular
2320746888,amenity,post_office,regular
2324300943,name,Thiruvanmiyur Market,regular
2324300943,shop,greengrocer,regular
2336695889,name,Arupadai Veedu Temple Complex,regular
2336695889,amenity,place_of_worship,regular
2336695889,religion,hindu,regular
2339219743,amenity,toilets,regular
2339219755,amenity,drinking_water,regular
2339221098,name,Canteen Fountain,regular
2339221098,amenity,fountain,regular
2339221098,designation,Water Fountain,regular
2339229943,amenity,telephone,regular
2339426264,fee,no,regular
2339426264,name,Bus Parking,regular
2339426264,amenity,parking,regular
2339426264,parking,surface,regular
2339426264,capacity,10,regular
2339426264,operator,Anna University,regular
2339430547,fee,no,regular
2339430547,name,Bicycle Parking,regular
2339430547,amenity,bicycle_parking,regular
2339430547,covered,no,regular
2339430547,capacity,100,regular
2339430547,operator,Anna University,regular
2339430547,bicycle_parking,ground_slots,regular
2339431246,amenity,shelter,regular
2339431247,amenity,shelter,regular
2349059512,street,South boag road,addr
2349059512,amenity,bank,regular
2349059512,atm,yes,regular
2349059512,brand,HDFC,regular
2349059512,wikidata,Q631047,brand
2349059512,name,HDFC Bank,regular
2349059512,short_name,HDFC,regular
2349059512,website,https://www.hdfcbank.com,regular
2349059512,wikidata,Q631047,regular
2349059512,wikipedia,en:HDFC Bank,regular
2375714082,name,Dominos Pizza,regular
2375714082,street,Flowers road,addr
2375714082,housenumber,8,addr
2375714083,name,Cafe Coffee Day,regular
2375714083,street,Gandhi Irvin road,addr
2375714083,housenumber,55/31,addr
2381473122,name,NIIT,regular
2381473122,amenity,college,regular
2381473122,building,school,regular
2391114598,name,Andoor Cottage,regular
2391114598,building,house,regular
2391114598,street,4th Seaward Road,addr
2391114598,postcode,600041,addr
2391114598,housename,Andoor Cottage,addr
2391114598,housenumber,46/1,addr
2391114890,name,Ceebros,regular
2391114890,building,apartments,regular
2394693044,name,Reliance Fresh,regular
2394693044,shop,supermarket,regular
2394693044,operator,Reliance,regular
2394694499,name,Baker's Cottage,regular
2394694499,shop,bakery,regular
2394694856,name,Apollo Pharmacy,regular
2394694856,amenity,pharmacy,regular
2394695385,name,Hi Stationery,regular
2394695385,shop,stationery,regular
2394698615,name,K4 Police Station,regular
2394698615,highway,bus_stop,regular
2394700060,amenity,bank,regular
2394700060,atm,yes,regular
2394700060,brand,HDFC,regular
2394700060,wikidata,Q631047,brand
2394700060,name,HDFC Bank,regular
2394700060,short_name,HDFC,regular
2394700060,website,https://www.hdfcbank.com,regular
2394700060,wikidata,Q631047,regular
2394700060,wikipedia,en:HDFC Bank,regular
2394701215,name,Domino's Pizza,regular
2394701215,amenity,restaurant,regular
2394701215,cuisine,pizza,regular
2394701221,name,Papa John's,regular
2394701221,amenity,restaurant,regular
2394701221,cuisine,pizza,regular
2394701226,name,Cream & Fudge,regular
2394701226,amenity,restaurant,regular
2394701226,cuisine,ice_cream,regular
2394703603,name,Nalas Appakadai,regular
2394703603,amenity,restaurant,regular
2394703603,cuisine,South_Indian,regular
2394703604,name,McDonald's,regular
2394703604,amenity,fast_food,regular
2394703604,cuisine,burger,regular
2394711897,name,PowerHouse Church,regular
2394711897,phone,+91 44 4264 3036,regular
2394711897,amenity,place_of_worship,regular
2394711897,website,http://www.powerhousechurch.org,regular
2394711897,building,yes,regular
2394711897,religion,christian,regular
2394711897,city,Chennai,addr
2394711897,street,"6th Cross Street, Collectorate Colony",addr
2394711897,denomination,Non_Denominational,regular
2394711897,postcode,600029,addr
2394711897,housename,IID Community College,addr
2394711897,housenumber,13,addr
2394711912,name,IID Community College,regular
2394711912,amenity,college,regular
2394715197,name,Powerhouse Church Office,regular
2394715197,phone,+91 44 4264 3036,regular
2394715197,website,http://www.powerhousechurch.org/,regular
2394717810,name,Cafe Coffee Day,regular
2394717810,amenity,cafe,regular
2394717810,cuisine,coffee_shop,regular
2394717810,internet_access,no,regular
2394717811,name,McDonald's,regular
2394717811,amenity,fast_food,regular
2394717811,cuisine,burger,regular
2394720835,name,Cream & Fudge,regular
2394720835,amenity,restaurant,regular
2394720835,cuisine,ice_cream,regular
2394722845,name,Fruit Shop On Greams Road,regular
2394722845,amenity,restaurant,regular
2394722845,cuisine,Smoothies_,regular
2394723955,name,Al Najeeb,regular
2394723955,amenity,restaurant,regular
2394723955,cuisine,Arabian_,regular
2398060288,name,KimLing,regular
2398060288,amenity,restaurant,regular
2398060288,cuisine,chinese,regular
2398060288,en,Kim Ling,name
2398060289,name,Gangotree,regular
2398060289,amenity,fast_food,regular
2398060289,cuisine,indian,regular
2398060289,en,Gangotree Sweets & Chats,name
2398071952,name,Savoury Sea Shell,regular
2398071952,amenity,restaurant,regular
2398071952,cuisine,Arabian,regular
2398071952,en,Sea Shell,name
2398076137,name,Quality Fast Food,regular
2398076137,amenity,fast_food,regular
2398076137,cuisine,chinese,regular
2407847206,amenity,toilets,regular
2407874079,amenity,toilets,regular
2407874079,toilet_id,59/2,tc
2407880716,amenity,toilets,regular
2407880716,toilet_id,59/3,tc
2411630051,amenity,toilets,regular
2411630051,toilet_id,110/1,tc
2411630383,name,Public Toilet,regular
2411630383,amenity,toilets,regular
2411630383,toilet_id,110/2,tc
2411639147,amenity,toilets,regular
2411639147,toilet_id,110/4,tc
2411640349,amenity,toilets,regular
2411640349,toilet_id,110/5,tc
2411640646,amenity,toilets,regular
2411640646,toilet_id,110/6,tc
2411641487,amenity,toilets,regular
2411641487,toilet_id,110/7,tc
2427727851,amenity,fire_station,regular
2427727852,amenity,school,regular
2438975982,ref,STM,regular
2438975982,public_transport,stop_position,regular
2440033626,public_transport,stop_position,regular
2440049238,public_transport,stop_position,regular
2440054264,railway,station,regular
2442514449,amenity,hospital,regular
2442514449,street,Velachery Main Road,addr
2442514449,postcode,600042,addr
2442528196,name,ADRIS - Univercity Study Centre,regular
2442528616,name,Vinzas Solutions (I) Pvt Ltd,regular
2444884457,name,Students xerox teynampet,regular
2448757042,name,Sugar N Spice,regular
2448757042,shop,supermarket,regular
2448757252,amenity,atm,regular
2448757252,operator,Lakshmi vilas Bank,regular
2448758121,name,Dr. Agarwal's Eye Hospital,regular
2448758121,amenity,hospital,regular
2455032488,shop,bakery,regular
2463902872,name,Zilogic Systems Pvt. Ltd.,regular
2463902872,source,http://www.zilogic.com/contact.html,regular
2463902872,building,office,regular
2463902872,street,"4th Main Road, Kamaraj Nagar, Thiruvanmiyur",addr
2463902872,postcode,600041,addr
2463902872,housename,Zilogic Systems Pvt. Ltd.,addr
2463902872,housenumber,15,addr
2480866162,barrier,gate,regular
2480866163,barrier,gate,regular
2480869473,man_made,water_tower,regular
2481258995,ref,MPKT,regular
2481258995,name,Chennai Park Town,regular
2481258995,network,MRTS,regular
2481258995,railway,station,regular
2481258995,operator,Southern Railways,regular
2481258995,wikidata,Q5091453,regular
2481258995,wikipedia,en:Chennai Park Town railway station,regular
2481258999,ref,MPK,regular
2481258999,name,Chennai Park,regular
2481258999,railway,station,regular
2481258999,wikidata,Q5091452,regular
2481258999,wikipedia,en:Chennai Park railway station,regular
2481259002,ref,MKKF,regular
2481259002,name,Kodambakkam,regular
2481259002,ta,கோடம்பாக்கம்,name
2481259002,railway,station,regular
2481259002,wikidata,Q6425199,regular
2481259002,wikipedia,en:Kodambakkam railway station,regular
2481259006,ref,MBM,regular
2481259006,name,Mambalam,regular
2481259006,ta,மாம்பலம் ரயில் நிலையம்,name
2481259006,railway,station,regular
2481259006,wikidata,Q6745495,regular
2481259006,wikipedia,en:Mambalam railway station,regular
2481259010,name,Nungambakkam,regular
2481259010,ta,நுங்கம்பாக்கம்,name
2481259010,railway,station,regular
2481259010,ref,NBK,regular
2481259010,wikidata,Q7069830,regular
2481259010,wikipedia,en:Nungambakkam railway station,regular
2481259024,ref,RPM:1,regular
2481259024,name,Royapuram,regular
2481259024,ta,ராயபுரம்,name
2481259024,railway,station,regular
2481259024,wikidata,Q7375145,regular
2481259024,wikipedia,en:Royapuram railway station,regular
2481259029,ref,SP,regular
2481259029,name,Saidapet,regular
2481259029,ta,சைதாப்பேட்டை,name
2481259029,railway,station,regular
2481259029,wikidata,Q7399955,regular
2481259029,wikipedia,en:Saidapet railway station,regular
2481259032,ref,WST,regular
2481259032,name,Washermanpet,regular
2481259032,ta,வண்ணாரப்பேட்டை,name
2481259032,railway,station,regular
2481259032,wikidata,Q7971483,regular
2481259032,wikipedia,en:Washermanpet railway station,regular
2481259034,public_transport,stop_position,regular
2481259036,public_transport,stop_position,regular
2481259037,public_transport,stop_position,regular
2481259038,public_transport,stop_position,regular
2481259039,public_transport,stop_position,regular
2481259041,public_transport,stop_position,regular
2481259042,public_transport,stop_position,regular
2481259043,public_transport,stop_position,regular
2481259045,public_transport,stop_position,regular
2481969291,ref,MAS,regular
2481969291,name,Chennai Central,regular
2481969291,ta,சென்னை சென்ட்ரல்,name
2481969291,railway,station,regular
2481969291,wikidata,Q257382,regular
2481969291,wikipedia,en:Chennai Central railway station,regular
2481969291,admin_level,A1,regular
2481989471,name,L.I.C,regular
2481989471,highway,bus_stop,regular
2481989471,ta,எல்.ஐ.சி.,name
2481989472,name,L.I.C,regular
2481989472,highway,bus_stop,regular
2481989472,ta,எல்.ஐ.சி.,name
2481989473,name,L.I.C,regular
2481989473,highway,bus_stop,regular
2481989473,ta,எல்.ஐ.சி.,name
2481989482,foot,yes,regular
2481989482,barrier,block,regular
2481989482,bicycle,yes,regular
2481989491,highway,bus_stop,regular
2482014614,name,TVS,regular
2482014614,highway,bus_stop,regular
2482014614,ta,டி.வி.எஸ்,name
2482014616,name,TVS,regular
2482014616,highway,bus_stop,regular
2482014616,ta,டி.வி.எஸ்,name
2482014617,name,TVS,regular
2482014617,highway,bus_stop,regular
2482014617,ta,டி.வி.எஸ்,name
2482014618,name,TVS,regular
2482014618,highway,bus_stop,regular
2482014618,ta,டி.வி.எஸ்,name
2482014620,name,TVS,regular
2482014620,highway,bus_stop,regular
2482014620,ta,டி.வி.எஸ்,name
2482014623,name,TVS,regular
2482014623,highway,bus_stop,regular
2482014623,ta,டி.வி.எஸ்,name
2482072866,name,General Hospital,regular
2482072866,highway,bus_stop,regular
2482072867,name,General Hospital,regular
2482072867,highway,bus_stop,regular
2482072870,name,General Hospital,regular
2482072870,highway,bus_stop,regular
2482072873,name,General Hospital,regular
2482072873,highway,bus_stop,regular
2482072875,name,LIC,regular
2482072875,highway,bus_stop,regular
2482072875,ta,எல்.ஐ.சி.,name
2482072877,name,LIC,regular
2482072877,highway,bus_stop,regular
2482072877,ta,எல்.ஐ.சி.,name
2482072878,name,LIC,regular
2482072878,highway,bus_stop,regular
2482072878,ta,எல்.ஐ.சி.,name
2482072879,name,LIC,regular
2482072879,highway,bus_stop,regular
2482072879,ta,எல்.ஐ.சி.,name
2482072880,name,Secretariat,regular
2482072880,highway,bus_stop,regular
2482072921,highway,bus_stop,regular
2482072922,highway,bus_stop,regular
2482072933,highway,bus_stop,regular
2482075364,name,Commissioner Office,regular
2482075364,highway,bus_stop,regular
2482075367,highway,bus_stop,regular
2482075369,highway,bus_stop,regular
2482238496,amenity,theatre,regular
2482301305,highway,bus_stop,regular
2482301372,highway,bus_stop,regular
2485153591,highway,bus_stop,regular
2485153597,highway,bus_stop,regular
2485384468,name,L. Balasubramaniam Hall Aiobeu Swastika,regular
2485384468,amenity,theatre,regular
2485567524,name,Vepery Hospital,regular
2485567524,amenity,hospital,regular
2485980398,highway,bus_stop,regular
2486085722,highway,bus_stop,regular
2486085724,highway,bus_stop,regular
2486106721,name,Marina Beach,regular
2486106721,place,suburb,regular
2486106721,ta,மெரீனா கடற்கரை,name
2486106727,highway,bus_stop,regular
2486207856,name,Fort,regular
2486207856,place,suburb,regular
2486207856,ta,கோட்டை,name
2486226649,highway,bus_stop,regular
2486226651,highway,bus_stop,regular
2486226652,highway,bus_stop,regular
2486226653,highway,bus_stop,regular
2486226654,highway,bus_stop,regular
2486226655,highway,bus_stop,regular
2486226656,highway,bus_stop,regular
2486226657,highway,bus_stop,regular
2486226658,highway,bus_stop,regular
2486226659,highway,bus_stop,regular
2486239287,ref,MCPK,regular
2486239287,name,Chepauk,regular
2486239287,ta,சேப்பாக்கம்,name
2486239287,network,MRTS,regular
2486239287,railway,station,regular
2486239287,operator,Southern Railways,regular
2486239287,wikidata,Q5091698,regular
2486239287,wikipedia,en:Chepauk railway station,regular
2486239288,ref,MTCN,regular
2486239288,name,Thiruvallikeni,regular
2486239288,network,MRTS,regular
2486239288,railway,station,regular
2486239288,operator,Southern Railways,regular
2486239288,wikidata,Q7785486,regular
2486239288,wikipedia,en:Thiruvallikeni railway station,regular
2487062550,amenity,theatre,regular
2489157878,highway,bus_stop,regular
2495414560,ref,BBQ,regular
2495414560,name,Basin Bridge Junction,regular
2495414560,railway,station,regular
2495414560,wikidata,Q4867482,regular
2495414560,wikipedia,en:Basin Bridge railway station,regular
2495414567,public_transport,platform,regular
2528448645,power,tower,regular
2528448650,power,tower,regular
2528448661,power,tower,regular
2528448666,power,tower,regular
2528448669,power,tower,regular
2528448670,power,tower,regular
2528448671,power,tower,regular
2528448672,power,tower,regular
2528448673,power,tower,regular
2528448674,power,tower,regular
2528448675,power,tower,regular
2528448677,power,tower,regular
2528448678,power,tower,regular
2528448679,power,tower,regular
2528448680,power,tower,regular
2528448681,power,tower,regular
2528448682,power,tower,regular
2528448683,power,tower,regular
2528448684,power,tower,regular
2528448685,power,tower,regular
2528448686,power,tower,regular
2528448687,power,tower,regular
2528448688,power,tower,regular
2528448689,power,tower,regular
2528448690,power,tower,regular
2528448691,power,tower,regular
2528448692,power,tower,regular
2528448693,power,tower,regular
2528448694,power,tower,regular
2528448695,power,tower,regular
2528448696,power,tower,regular
2528448697,power,tower,regular
2528448698,power,tower,regular
2528448699,power,tower,regular
2528448700,power,tower,regular
2528448701,power,tower,regular
2528448702,power,tower,regular
2528448703,power,tower,regular
2528448709,power,tower,regular
2528448712,power,tower,regular
2528448713,power,tower,regular
2528448714,power,tower,regular
2528448715,power,tower,regular
2528448716,power,tower,regular
2528448718,power,tower,regular
2528448719,power,tower,regular
2528448720,power,tower,regular
2528448721,power,tower,regular
2528448722,power,tower,regular
2528448723,power,tower,regular
2528448724,power,tower,regular
2528448725,power,tower,regular
2528448726,power,tower,regular
2528448727,power,tower,regular
2528448728,power,tower,regular
2528448729,power,tower,regular
2528448730,power,tower,regular
2528448731,power,tower,regular
2528448732,power,tower,regular
2528448733,power,tower,regular
2528448734,power,tower,regular
2528448735,power,tower,regular
2528448736,power,tower,regular
2528448737,power,tower,regular
2528448738,power,tower,regular
2528448739,power,tower,regular
2528448740,power,tower,regular
2528448741,power,tower,regular
2528448742,power,tower,regular
2528448743,power,tower,regular
2528448744,power,tower,regular
2528448745,power,tower,regular
2528448746,power,tower,regular
2528448747,power,tower,regular
2528448748,power,tower,regular
2528448749,power,tower,regular
2528448750,power,tower,regular
2528448751,power,tower,regular
2528448752,power,tower,regular
2528448753,power,tower,regular
2528448754,power,tower,regular
2528448755,power,tower,regular
2528448756,power,tower,regular
2528448757,power,tower,regular
2528448758,power,tower,regular
2528448759,power,tower,regular
2528448760,power,tower,regular
2528448761,power,tower,regular
2528448762,power,tower,regular
2528448763,power,tower,regular
2528448764,power,tower,regular
2528448765,power,tower,regular
2528448766,power,tower,regular
2528448767,power,tower,regular
2528448768,power,tower,regular
2528448769,power,tower,regular
2528448770,power,tower,regular
2528448771,power,tower,regular
2528448772,power,tower,regular
2528448773,power,tower,regular
2528448774,power,tower,regular
2528448775,power,tower,regular
2528448776,power,tower,regular
2528448777,power,tower,regular
2528448778,power,tower,regular
2528448779,power,tower,regular
2528448780,power,tower,regular
2528448781,power,tower,regular
2528448782,power,tower,regular
2542399377,power,tower,regular
2542399379,power,tower,regular
2542399381,power,tower,regular
2542399393,power,tower,regular
2542399411,power,tower,regular
2542399434,power,tower,regular
2542399478,power,tower,regular
2542399572,power,tower,regular
2542399634,power,tower,regular
2542399661,power,tower,regular
2542399685,power,tower,regular
2542399703,power,tower,regular
2542399747,power,tower,regular
2542399755,power,tower,regular
2542399809,power,tower,regular
2542399812,power,tower,regular
2542399835,power,tower,regular
2542399848,power,tower,regular
2542399903,power,tower,regular
2542399923,power,tower,regular
2542399963,power,tower,regular
2542400023,power,tower,regular
2542400029,power,tower,regular
2542400034,power,tower,regular
2542400046,power,tower,regular
2542400057,power,tower,regular
2542400070,power,tower,regular
2542400072,power,tower,regular
2542400090,power,tower,regular
2542400093,power,tower,regular
2542400094,power,tower,regular
2542400104,power,tower,regular
2542400112,power,tower,regular
2542400119,power,tower,regular
2542400126,power,tower,regular
2542400133,power,tower,regular
2542400136,power,tower,regular
2542400143,power,tower,regular
2542400155,power,tower,regular
2542400173,power,tower,regular
2542400179,power,tower,regular
2542400187,power,tower,regular
2542400189,power,tower,regular
2542400192,power,tower,regular
2542400202,power,tower,regular
2542400209,power,tower,regular
2542400211,power,tower,regular
2542400219,power,tower,regular
2542400229,power,tower,regular
2542400239,power,tower,regular
2542400241,power,tower,regular
2542400244,power,tower,regular
2542400254,power,tower,regular
2542400260,power,tower,regular
2542400261,power,tower,regular
2542400263,power,tower,regular
2542400268,power,tower,regular
2542400273,power,tower,regular
2542400275,power,tower,regular
2542400279,power,tower,regular
2542400280,power,tower,regular
2542400284,power,tower,regular
2542400287,power,tower,regular
2542400288,power,tower,regular
2542400289,power,tower,regular
2542400290,power,tower,regular
2542400291,power,tower,regular
2542400292,power,tower,regular
2542400293,power,tower,regular
2544160336,power,tower,regular
2544160343,power,tower,regular
2544160347,power,tower,regular
2559180846,name,Jaws Dental Foundation,regular
2559180846,amenity,hospital,regular
2559180846,city,Chennai,addr
2559180846,emergency,yes,regular
2559180846,street,"30th Street, O Block, Anna Nagar East",addr
2559180846,postcode,600102,addr
2559180846,housename,Dr. A. Aniz,addr
2559180846,housenumber,158,addr
2562495656,name,Service Integrator,regular
2562495656,note,Telecom System Integration.,regular
2562495656,website,http://gcl.in/,regular
2562495656,city,chennai,addr
2562495656,street,Alwarpet,addr
2562495656,bitcoin,yes,payment
2562495656,housenumber,1,addr
2564083944,name,Visionation Property Care,regular
2564083944,note,"Site investigation, Patta, Document Registration, Document Verification, Land Survey, Pathway and entrance investigation, Legal Opinion, Property Construction Property Investigation, EC NOC Property Tax Assessment",regular
2564083944,phone,044 66696669,regular
2564083944,en,Visionation Property Care,name
2564083944,website,www.visionation.in,regular
2564083944,city,Egmore,addr
2564083944,street,Montieth Road,addr
2564083944,postcode,600008,addr
2564083944,housename,Cisons Complex,addr
2564083944,housenumber,77,addr
2567455743,name,IMC LTD,regular
2583555195,name,Rajakadai,regular
2583555195,highway,bus_stop,regular
2583555357,name,Revoor Padmanabha Chetty Matriculation Higher Secondary School,regular
2583555357,amenity,school,regular
2587520213,ref,1913,regular
2587520213,name,Adyar Depot,regular
2587520213,bench,yes,regular
2587520213,highway,bus_stop,regular
2587520213,shelter,yes,regular
2587520213,tactile_paving,yes,regular
2587520220,name,Bismi Biryani,regular
2587520220,amenity,fast_food,regular
2587520223,name,Co-optex,regular
2587520223,shop,clothes,regular
2587520227,name,Directorate of Vigilance and Anti-Corruption,regular
2587520231,housenumber,53,addr
2587520234,name,ICICI,regular
2587520234,amenity,bank,regular
2587520238,amenity,bank,regular
2587520238,wikidata,Q2003611,brand
2587520238,name,Indian Overseas Bank,regular
2587520238,en,Indian Overseas Bank,name
2587520238,short_name,IOB,regular
2587520238,website,https://www.iob.in,regular
2587520238,wikidata,Q2003611,regular
2587520238,wikipedia,en:Indian Overseas Bank,regular
2587520241,name,Mitsubishi,regular
2587520241,shop,car,regular
2587520243,amenity,bank,regular
2587520243,wikidata,Q1340361,brand
2587520243,name,State Bank of India,regular
2587520243,short_name,SBI,regular
2587520243,website,https://www.sbi.co.in,regular
2587520243,wikidata,Q1340361,regular
2587520243,wikipedia,en:State Bank of India,regular
